channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds,views_per_sub,like_per_view,dislike_per_view,comment_per_view,video_count,avg_views_per_sub,avg_like_per_view,avg_dislike_per_view,avg_comment_per_view
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,qzNYxlXdf2g,https://www.youtube.com/watch?v=qzNYxlXdf2g,Direct Connect 2025 Teaser Video | Intel,"A new teaser video announcing the 2025 Direct Connect event.
 
Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2 
 
About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.
 
Connect with Intel:
Visit Intel WEBSITE: https://intel.ly/Intel 
Follow Intel on X: https://intel.ly/Twitter 
Follow Intel on INSTAGRAM: https://intel.ly/Instagram 
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn                 
Follow Intel on TIKTOK: https://intel.ly/TikTok 
 
Direct Connect 2025 Teaser Video | Intel
https://www.youtube.com/intel",2025-04-01T13:59:50Z,"Intel,internet of things,software,computer hardware,iot,pc computers,pc,microchip. semiconductor,ai,artificial intelligence,technology,tech,intel corporation,intel corporate,directconnect,foundry,intelfoundry,semiconductors",382887,119.0,,8,21,0.6812935943060499,0.00031079665802181847,,2.0893892976256702e-05,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
Intel,UCk7SjrXVXAj8m8BLgzh6dGA,https://www.youtube.com/@intel,"Welcome to Channel Intel, the official home of Intel on YouTube. ​
​
Intel, the world leader in silicon innovation, develops technologies, products and initiatives through rapid technological growth with more ingenuity inside for improving the lives of every person on the planet. ​
​
That’s the power of #IntelInside. ​

For more information about Intel, visit http://www.intel.com.",2007-09-07T15:56:04Z,562000,mdIkDuOfee4,https://www.youtube.com/watch?v=mdIkDuOfee4,Ch. 1: Preserving A Legacy: The Mission | Intel,"Follow one team’s journey into the ancient ruins of the Great Wall, to uncover new ways to preserve this world heritage site. Using emerging technology like drones and AI, they hope to complete a preservation project hundreds of years in the making.

Subscribe now to Intel on YouTube: https://intel.ly/3IX1bN2

About Intel:
Intel, the world leader in silicon innovation, develops technologies, products and initiatives to continually advance how people work and live. Founded in 1968 to build semiconductor memory products, Intel introduced the world's first microprocessor in 1971. This decade, our mission is to create and extend computing technology to connect and enrich the lives of every person on Earth.

Connect with Intel: 
Visit Intel WEBSITE: https://intel.ly/Intel
Follow Intel on TWITTER: https://intel.ly/Twitter
Follow Intel on INSTAGRAM: https://intel.ly/Instagram
Follow Intel on LINKEDIN: https://intel.ly/LinkedIn
Follow Intel on TIKTOK: https://intel.ly/TikTok

Ch. 1: Preserving A Legacy: The Mission | Intel
https://www.youtube.com/intel",2018-07-16T17:57:18Z,"ch 1 preserving a legacy the mission,great wall,world heritage site,using emerging technology,drones and ai,develops technologies,intel,intel laptop,intel commercial,microprocessors,intel core,microchip",10572160,490.0,,89,90,18.811672597864767,4.634814456080876e-05,,8.418336461044857e-06,53,2.98163983079299,0.0007936194816362672,,6.233969234510539e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,NxZ1fOmOcNk,https://www.youtube.com/watch?v=NxZ1fOmOcNk,Amazon Alexa - Mission Possible,Secure your space with the power of your voice. 🏠,2022-05-16T16:14:48Z,,1482190,324.0,,18,16,1.6579306487695749,0.0002185954567228223,,1.2144192040156795e-05,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,3HJtmx5f1Fc,https://www.youtube.com/watch?v=3HJtmx5f1Fc,Amazon Prime Air’s New Delivery Drone,"Flight test video of Amazon Prime Air’s latest delivery drone design, revealed at re:MARS 2019.

Learn more: https://blog.aboutamazon.com/transportation/a-drone-program-taking-flight",2019-06-05T16:57:22Z,"drone,prime air,re:mars,amazon drone,drone delivery,delivery technology,amazon drones,drone announcement,deliver with drones,amazon",1036546,3289.0,,849,79,1.1594474272930648,0.0031730381478487207,,0.0008190663993686725,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,tNLmfGTmhj8,https://www.youtube.com/watch?v=tNLmfGTmhj8,Meet Henry,"Henry grew up in Lagos, Nigeria, where he experienced the effects of climate change firsthand. As a Senior Transportation Manager, he’s helping Amazon decarbonize one delivery at a time. Henry knows this is day one of a long journey, but he's excited to lay the foundations for a more sustainable future.",2020-10-05T15:05:18Z,,7061338,291.0,,64,31,7.8985883668903805,4.1210320197107124e-05,,9.063438118951394e-06,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,Nj2LOfVl6TY,https://www.youtube.com/watch?v=Nj2LOfVl6TY,Amazon Alexa - Mission Possible,Home is where the smart is. 🏠❤️,2022-02-17T17:57:31Z,,5737224,100.0,,8,10,6.4174765100671145,1.7430032364084094e-05,,1.3944025891267275e-06,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,khA90cq-MBw,https://www.youtube.com/watch?v=khA90cq-MBw,Vision: net-zero carbon by 2040,"At Amazon, we don’t just think big, we do big. That’s why we’re always looking for ways to reduce our carbon footprint and our impact on the environment.",2021-03-27T18:39:36Z,,4708308,575.0,,73,31,5.266563758389262,0.00012212455090023847,,1.5504508201247668e-05,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,WS6Ien9YUiI,https://www.youtube.com/watch?v=WS6Ien9YUiI,"Give big, shop small business.","Discover great holiday gift ideas from woman-owned businesses, family-owned businesses, local businesses and more on Amazon. www.amazon.com/supportsmall",2020-11-22T20:23:01Z,small business,63588084,1422.0,,167,15,71.12761073825503,2.2362680404083255e-05,,2.6262782190449394e-06,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,iPVYyR0vNWI,https://www.youtube.com/watch?v=iPVYyR0vNWI,Amazon Alexa - Hoverdad,"Look kids, no hands! 👐🏾☎️",2022-05-16T16:13:41Z,,1758990,40.0,,1,16,1.9675503355704698,2.2740322571475677e-05,,5.685080642868919e-07,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,UsFC11-IaZ0,https://www.youtube.com/watch?v=UsFC11-IaZ0,Protect & Connect,Protect yourself and your loved ones online by becoming an internet bodyguard. Visit www.protectconnect.com (http://www.protectconnect.com/) to learn more.,2022-08-22T16:01:06Z,,29193179,1215.0,,103,31,32.65456263982103,4.16193111411402e-05,,3.52822143830242e-06,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
amazon,UCkLXELm63_pH7L-r-548kig,https://www.youtube.com/@amazon,"Amazon.com seeks to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices. Amazon.com and other sellers offer millions of unique new, refurbished and used items in categories such as Books; Movies, Music & Games; Digital Downloads; Electronics & Computers; Home & Garden; Toys, Kids & Baby; Grocery; Apparel, Shoes & Jewelry; Health & Beauty; Sports & Outdoors; and Tools, Auto & Industrial",2005-09-24T12:58:17Z,894000,TLDytR3EAYY,https://www.youtube.com/watch?v=TLDytR3EAYY,Purim Celebrations on Amazon.com in Hebrew!,"Celebrate Purim on Amazon.com, in Hebrew, with millions of products from “Alef” to “Taf” and free shipping from the US to Israel on a variety of products over orders of $49.


*Restrictions apply


https://www.amazon.com/",2020-01-17T23:30:00Z,,1099411,285.0,,66,33,1.2297662192393737,0.00025922971482002634,,6.0032144484637684e-05,40,8.484714317673378,0.0005365299950149448,,9.395145410475298e-05
